eps, numRows, z[0.0], z[0.05], z[0.1], z[0.15], z[0.2], z[0.25], z[0.3], z[0.35], z[0.4], z[0.45], z[0.5], z[0.55], z[0.6], z[0.65], z[0.7], z[0.75], z[0.8], z[0.85], z[0.9], z[0.95], z[1.0]
0.0, 100, 0.10645987537570711, 0.10645987537570711, 0.10645987537570711, 0.10645987537570711, 0.10642904078224369, 0.10642904078224369, 0.10642904078224369, 0.10642904078224369, 0.10642904078224369, 0.10642904078224369, 0.10642904078224369, 0.10642904078224369, 0.10642904078224369, 0.10642399039020689, 0.10642399039020689, 0.10635798350013914, 0.10635798350013914, 0.10648601473041175, 0.10648601473041175, 0.10648601473041175, 0.10648601473041175
0.05, 200, 0.10943360833322302, 0.10932975842791082, 0.10907911771829959, 0.10918217405881436, 0.10940588894681436, 0.10940588894681436, 0.10940588894681436, 0.10946678738328486, 0.10946678738328486, 0.10956192174238655, 0.10956682988203637, 0.10956682988203637, 0.10956682988203637, 0.10942704734863007, 0.10942704734863007, 0.10936437371326446, 0.10939948818310752, 0.1095331314068716, 0.1095331314068716, 0.10936954745174943, 0.10936954745174943
0.1, 400, 0.11508713952647742, 0.11505332031105908, 0.11491947045238082, 0.11503147270606373, 0.11520528430050891, 0.11520528430050891, 0.11516979625977253, 0.11535628992627878, 0.11535628992627878, 0.11544901517676198, 0.11547901847805542, 0.11548622715412493, 0.11561606329665663, 0.11567268169249678, 0.11570090193050442, 0.11569347433594279, 0.11553820387085234, 0.11576574741809398, 0.11576574741809398, 0.11584515506692994, 0.11581556915288471
0.15, 800, 0.1268889118767338, 0.12681089945990176, 0.12673950740994433, 0.12732232429182522, 0.12699773526121527, 0.12706677213480244, 0.1269758673342759, 0.12713875477605252, 0.12784168458070677, 0.12814277862384804, 0.1283801471090088, 0.12852122778247543, 0.1283596617324959, 0.12846400976770445, 0.12870774791430872, 0.12870862604243216, 0.12859067421596115, 0.12887366935173983, 0.12890592944745116, 0.12921394493568095, 0.1295634485869832
0.2, 1600, 0.15112951772481553, 0.15114080187428258, 0.15064023487721012, 0.15182382363995894, 0.15176155764146682, 0.15236149497461893, 0.15263763365029337, 0.15276014424030704, 0.15302625336999554, 0.15430419598161504, 0.1547499758858375, 0.1550223824534549, 0.15507167644192665, 0.15529719941063325, 0.15546773553169757, 0.1565141365695819, 0.15738452791771462, 0.15738301037163804, 0.1580991533335392, 0.15764929438698572, 0.15763888617989275
0.25, 3200, 0.20082338854248394, 0.20139494786965406, 0.20065545983883237, 0.20255876306666776, 0.20273793007183982, 0.20348815874053727, 0.20392000241779296, 0.203861628094001, 0.2064802110164462, 0.20791137194672216, 0.20891289854065942, 0.2098066217150384, 0.2107416325125806, 0.2119563613506661, 0.21173276431831056, 0.21479158126412468, 0.21591624682168198, 0.21543446390213006, 0.21809423241197967, 0.21716241888404442, 0.21694832705677802
0.3, 6400, 0.3037145579009176, 0.3026896321410356, 0.3034364795943719, 0.30369126218120546, 0.30279647235788654, 0.3025316831756998, 0.3051122309855986, 0.30385364405821047, 0.3072484724255622, 0.309588723347223, 0.3109433453168614, 0.31414449617561124, 0.32114134459618493, 0.32008269848686777, 0.32016445966670704, 0.3265929319465255, 0.3321261801728387, 0.32823485665880403, 0.33374664644572205, 0.3291880291692356, 0.3338696991161214
0.35, 12800, 0.3941031248652953, 0.4064203831723747, 0.41100627937340295, 0.41748621413174125, 0.4229317755209875, 0.42937915878709787, 0.4463348294825592, 0.4441330117310528, 0.4660882618728268, 0.4740126319011174, 0.47556643088170425, 0.481479631066719, 0.4994891906437482, 0.4989754202430383, 0.5007121785064996, 0.5109213419313712, 0.5176823747903068, 0.5143094567797779, 0.5165483429186118, 0.5162146176228, 0.5138647933144591
0.4, 25600, 0.4168076446200052, 0.4375278677506189, 0.45407523975606456, 0.47124626744070364, 0.48917663491185137, 0.5124077397384141, 0.5471078904211412, 0.5648848767869825, 0.6001175321119433, 0.6253733945410548, 0.6496411089955036, 0.6788746653469097, 0.7013659703111459, 0.7195323377186678, 0.7394151404580943, 0.7638187861380186, 0.7785654061282127, 0.7897970607510231, 0.7815319389002138, 0.7803205700673215, 0.7758310337764636
0.45, 51200, 0.4186193152348048, 0.45068970945541165, 0.48003953707887725, 0.5133072462373869, 0.5514897335210454, 0.5927295560374566, 0.6447176534089676, 0.6766771014279569, 0.7197822327346426, 0.7566801366039151, 0.7922435144919965, 0.8284582622745214, 0.8608082467638198, 0.8860654588949626, 0.9109772521163482, 0.9337470083249471, 0.9505716298822083, 0.962912529633841, 0.9649622003751843, 0.9752879938796, 0.9720311519753337
0.5, 102400, 0.4186964986374003, 0.4625402885778692, 0.5124865116811486, 0.5704055850538279, 0.6266186437042105, 0.6804003460767405, 0.7389300694828755, 0.7752350041210314, 0.8209070421070319, 0.8582789047552654, 0.8964760683968724, 0.927445243277787, 0.9552920535160097, 0.9699237410636874, 0.9857898422000516, 0.9939193561476597, 0.997677201899109, 0.9995742804545278, 0.9999296219038619, 0.9999711986831111, 0.999854770272798
0.55, , 
0.6, , 
0.65, , 
0.7, , 
0.75, , 
0.8, , 
0.85, , 
0.9, , 
0.95, , 
1.0, , 
