eps, numRows, z[0.0], z[0.05], z[0.1], z[0.15], z[0.2], z[0.25], z[0.3], z[0.35], z[0.4], z[0.45], z[0.5], z[0.55], z[0.6], z[0.65], z[0.7], z[0.75], z[0.8], z[0.85], z[0.9], z[0.95], z[1.0]
0.0, 50, 0.23449999, 0.251, 0.11675, 0.13875002, 0.143, 0.09350002, 0.09899998, 0.11250001, 0.08125001, 0.07824999, 0.07099998, 0.070500016, 0.06550002, 0.056249976, 0.05699998, 0.052250028, 0.065999985, 0.059000015, 0.054499984, 0.049250007, 0.052999973
0.05, 100, 0.90275, 0.8565, 0.69624996, 0.73675, 0.4605, 0.42825, 0.36975002, 0.3815, 0.37575, 0.27725, 0.24449998, 0.19225001, 0.16175002, 0.14225, 0.1225, 0.13499999, 0.14850003, 0.09500003, 0.08700001, 0.11250001, 0.09625
0.1, 200, 0.98725, 0.9685, 0.936, 0.92125, 0.947, 0.875, 0.86125, 0.89975, 0.795, 0.73675, 0.6445, 0.552, 0.45575, 0.51475, 0.426, 0.40675002, 0.30525, 0.32450002, 0.20700002, 0.339, 0.23250002
0.15, 400, 0.9495, 0.96275, 0.95175, 0.9645, 0.9525, 0.936, 0.944, 0.911, 0.928, 0.8925, 0.904, 0.85150003, 0.74875, 0.85275, 0.82975, 0.78275, 0.76425, 0.657, 0.52849996, 0.60899997, 0.51575
0.2, 800, 0.996, 0.98225, 0.9535, 0.97125, 0.953, 0.93625, 0.9285, 0.9355, 0.92475, 0.929, 0.9105, 0.90275, 0.90250003, 0.8965, 0.80149996, 0.8945, 0.87625, 0.85525, 0.8615, 0.81525, 0.74875
0.25, 1200, 0.99975, 0.963, 0.96475, 0.9565, 0.9425, 0.94200003, 0.94225, 0.93, 0.89975, 0.91925, 0.90425, 0.87725, 0.8485, 0.91075003, 0.878, 0.8825, 0.9035, 0.867, 0.87675, 0.84575, 0.86525
0.3, 1600, 0.9995, 0.96375, 0.96775, 0.96525, 0.93175, 0.94, 0.92475, 0.9265, 0.91425, 0.8895, 0.91225, 0.87025, 0.867, 0.911, 0.8605, 0.8935, 0.86925, 0.878, 0.8295, 0.83525, 0.83875
0.35, 2000, 1.0, 0.96975, 0.96475, 0.95275, 0.959, 0.94475, 0.932, 0.924, 0.83625, 0.93050003, 0.91275, 0.90375, 0.889, 0.8905, 0.8675, 0.902, 0.88175, 0.8805, 0.86175, 0.85775, 0.87975
0.4, , 
0.45, , 
0.5, , 
0.55, , 
0.6, , 
0.65, , 
0.7, , 
0.75, , 
0.8, , 
0.85, , 
0.9, , 
0.95, , 
1.0, , 
