learningRate, numRows, z[0.2], z[0.25], z[0.3], z[0.35], z[0.4], z[0.45], z[0.5], z[0.55], z[0.6]
0.2, 100, 0.6912499964237213, 0.7129999995231628, 0.6347500085830688, 0.5897499918937683, 0.5492500066757202, 0.6182500123977661, 0.601749986410141, 0.6337499916553497, 0.5834999978542328
0.25, 200, 0.9922500001266599, 0.9979999999050051, 0.9907499998807907, 0.9890000000596046, 0.9784999992698431, 0.989500000141561, 0.9684999994933605, 0.9807500001043081, 0.9704999998211861
0.3, 400, 0.9994999999762513, 0.9964999998919666, 0.9922500001266599, 0.9919999996200204, 0.9857499999925494, 0.9714999999850988, 0.9679999984800816, 0.9850000003352761, 0.9742499999701977
0.35, 800, 0.9917500000447035, 0.9832499995827675, 0.9927500002086163, 0.9759999997913837, 0.9932499998249114, 0.9672500006854534, 0.9847499998286366, 0.9657500013709068, 0.9712499994784594
0.4, 1600, 0.9959999998100102, 0.9945000000298023, 0.9919999996200204, 0.9864999996498227, 0.982999999076128, 0.9864999996498227, 0.9729999992996454, 0.9747499991208315, 0.9612499997019768
0.45, 3200, 0.9952500001527369, 0.9892499996349216, 0.9907499998807907, 0.9929999997839332, 0.9837500005960464, 0.9784999992698431, 0.9842499997466803, 0.9745000004768372, 0.9824999999254942
0.5, 6400, 0.9994999999762513, 0.9984999999869615, 0.9902499997988343, 0.9800000004470348, 0.9822499994188547, 0.9874999998137355, 0.9667499996721745, 0.976749999448657, 0.9677500016987324
0.55, , 
0.6, , 
